,dt,user,lon,lat
956,3046.0,2.0,0.6544949726197063,0.1172825975891022
7050,3046.0,14.0,0.5407336546628179,0.8491958745114621
4952,3047.0,10.0,0.7449463244730522,0.32936434629909117
7809,3048.0,16.0,0.33833177688052674,0.29541082970490085
9549,3048.0,19.0,0.15123056900535636,0.24844807839531846
10057,3048.0,20.0,0.17254058993308585,0.13171033934397625
957,3049.0,2.0,0.6550177519205153,0.11719131866356414
8447,3049.0,17.0,0.8965949938290849,0.05994482174704907
291,3050.0,1.0,0.5319578318083368,0.837074245977552
5518,3050.0,11.0,0.5446941858247969,0.0690923750410255
8811,3051.0,18.0,0.01892021857202053,0.890767049434207
5519,3052.0,11.0,0.544846401186392,0.06907074973084293
8448,3053.0,17.0,0.8970292602324024,0.05991808347593186
6313,3057.0,13.0,0.8647535140873192,0.4935164380866941
4234,3058.0,9.0,0.6580265275237936,0.09414679370820522
4953,3059.0,10.0,0.7455728717351248,0.3289697262977751
5520,3060.0,11.0,0.5455022012905333,0.06900495179094635
7810,3060.0,16.0,0.33821375968387146,0.2944152272461854
9550,3060.0,19.0,0.151008029476152,0.24894068284470983
292,3061.0,1.0,0.5310173822724901,0.837001491058023
958,3061.0,2.0,0.6569900137367785,0.11689233617743533
7051,3061.0,14.0,0.5404777551589908,0.8499007087491568
6314,3062.0,13.0,0.8647180586369035,0.4933541644412931
10058,3063.0,20.0,0.17227169847934287,0.13233018108351158
4954,3064.0,10.0,0.7458765480870296,0.328798064920822
5521,3067.0,11.0,0.5459389822648022,0.06905624903835617
8812,3067.0,18.0,0.018850229680538177,0.8919149510735493
9551,3067.0,19.0,0.1509128110561233,0.24925626149911828
293,3068.0,1.0,0.5303584808641754,0.8365994111628843
7052,3069.0,14.0,0.5403311556725205,0.8502976756833609
7451,3069.0,15.0,0.24937095173145774,0.3972577832221117
7811,3069.0,16.0,0.337499118619466,0.29374073549797164
6315,3070.0,13.0,0.8647421985180376,0.49307395741826854
8449,3070.0,17.0,0.8991534021341339,0.059909282477601744
1956,3071.0,4.0,0.28040256765949567,0.37658527014974363
5522,3071.0,11.0,0.5461859969512675,0.06903663538493476
7053,3071.0,14.0,0.5402879050521554,0.8503913853608187
959,3072.0,2.0,0.6585124188098251,0.11640568287929576
4955,3072.0,10.0,0.7466198552602817,0.32861232194654066
294,3074.0,1.0,0.5294542411500297,0.8363102355034662
8450,3074.0,17.0,0.8998730723404422,0.05993920587192414
10059,3074.0,20.0,0.17220078757851165,0.1326564885739796
1304,3076.0,3.0,0.2817865444316414,0.4950230875030568
4956,3076.0,10.0,0.746982037296324,0.32851794171682913
4235,3077.0,9.0,0.6580757292954106,0.09327591396868229
8813,3077.0,18.0,0.01857815310359001,0.8923503909433108
9552,3078.0,19.0,0.15069421102140956,0.24971843963999696
960,3079.0,2.0,0.6596070115449965,0.11617987440785449
7812,3079.0,16.0,0.33676369043519516,0.29299432702054606
8451,3079.0,17.0,0.9007196445607677,0.06005361885021565
10060,3080.0,20.0,0.17220296687333625,0.13281364925844596
295,3081.0,1.0,0.5286673480802856,0.8362248239101482
7054,3083.0,14.0,0.5400743341593446,0.8509564094536122
4957,3084.0,10.0,0.7477022104168226,0.3283212184493931
5523,3084.0,11.0,0.5472500795588944,0.06898005753852687
8814,3084.0,18.0,0.018452759832143784,0.8925710864538174
6316,3085.0,13.0,0.8654233119697569,0.4924408722717222
9553,3085.0,19.0,0.15065875557099395,0.2499909353121037
8452,3086.0,17.0,0.9016100541346803,0.060373053180083014
5524,3087.0,11.0,0.5475003631875965,0.06906991154052577
7813,3087.0,16.0,0.3370410476111414,0.2924101921885215
296,3088.0,1.0,0.5279351888382516,0.836268158349545
1957,3088.0,4.0,0.28260776256489595,0.3762168855053545
4958,3088.0,10.0,0.7480630513483574,0.32822725731484015
7055,3089.0,14.0,0.5405641725806893,0.8510631110809859
5525,3090.0,11.0,0.5473823459909413,0.06921801976956687
10061,3090.0,20.0,0.17176610208003562,0.1331127155636065
4959,3091.0,10.0,0.7483581781590273,0.3281835037802847
8453,3091.0,17.0,0.9023214262568489,0.0606076626498544
8815,3092.0,18.0,0.01836877316236496,0.8928440850401145
9554,3092.0,19.0,0.1513478318307262,0.25009252397854276
7452,3093.0,15.0,0.25200655736471655,0.39722987148455047
10062,3093.0,20.0,0.17167197330741923,0.1332293078367226
297,3094.0,1.0,0.5272972421878658,0.8363435116590572
7056,3094.0,14.0,0.5410586210487784,0.8510933697514351
8454,3094.0,17.0,0.9028960895382896,0.060680166112288214
961,3095.0,2.0,0.6621294614854395,0.11556346924861949
1958,3095.0,4.0,0.2835228987531646,0.37597766598883875
4960,3095.0,10.0,0.7487271495366384,0.3281687516307028
6317,3095.0,13.0,0.8656290038735864,0.49198062196857295
7814,3096.0,16.0,0.337508254893923,0.29192814893712626
10063,3096.0,20.0,0.17171505628972095,0.13335486874623226
9555,3098.0,19.0,0.15221435298059993,0.250122782648992
8455,3099.0,17.0,0.9039752595716253,0.06056525021980641
8816,3100.0,18.0,0.018345890566706657,0.8931119706654769
10064,3100.0,20.0,0.17212183005063575,0.13338697143537925
5526,3103.0,11.0,0.5468100296423886,0.06992427893080078
7453,3103.0,15.0,0.2532124617740059,0.3971826813696947
7815,3103.0,16.0,0.3377968438201191,0.2916315133838855
8456,3103.0,17.0,0.9047531840049758,0.0604187345523679
1959,3105.0,4.0,0.2848237701253875,0.3756235305798412
9556,3105.0,19.0,0.15338790324364715,0.2502130557461495
6318,3106.0,13.0,0.8660856499583719,0.4912391588140186
10065,3106.0,20.0,0.1728245688125376,0.13341412880165504
298,3108.0,1.0,0.525763689183601,0.8364760295481992
962,3109.0,2.0,0.6644591276529371,0.11523012095948737
4961,3109.0,10.0,0.7500237461382439,0.3282023630624207
7057,3109.0,14.0,0.5427120352683963,0.8511671304993447
10066,3110.0,20.0,0.17295758961586993,0.13357380405707286
5527,3112.0,11.0,0.546639960827038,0.0703834395865377
6319,3112.0,13.0,0.8660056866021154,0.4905901480514463
7454,3112.0,15.0,0.253455117870822,0.3968013885944214
7816,3112.0,16.0,0.3380363986127617,0.2913784637271367
9557,3112.0,19.0,0.1546873496923309,0.2504003912820334
4236,3115.0,9.0,0.657988138407268,0.09130180813372135
5528,3115.0,11.0,0.5465998953298781,0.07053833715714775
963,3116.0,2.0,0.6656158302906096,0.11494102911910098
4962,3116.0,10.0,0.7505728446150114,0.32825223538629134
7455,3116.0,15.0,0.25368209980870726,0.3966755762278166
10067,3116.0,20.0,0.17290176614074748,0.1338587887649052
8457,3117.0,17.0,0.907018477156116,0.0600832907874429
6320,3118.0,13.0,0.8655326958061454,0.48995345868653617
7817,3119.0,16.0,0.3382438507162573,0.2911571814834081
7456,3120.0,15.0,0.25404746696795466,0.3965830400168028
4963,3122.0,10.0,0.7510189295018007,0.32832356538228114
8817,3122.0,18.0,0.018425434827804565,0.8938852850520831
10068,3122.0,20.0,0.1728364711150412,0.13412583619995044
5529,3123.0,11.0,0.5464677127168629,0.0709437698135551
10069,3124.0,20.0,0.17281057103424113,0.13421786949677394
964,3125.0,2.0,0.6670942303720057,0.11453542882463019
1960,3125.0,4.0,0.28753238213527044,0.3751704887134195
6321,3125.0,13.0,0.8651493075550792,0.4893300965476688
9558,3125.0,19.0,0.15644696262513214,0.25099374620754666
4964,3126.0,10.0,0.7512951970303346,0.32837913740030844
5530,3126.0,11.0,0.5463933652357313,0.0710886091003593
7058,3126.0,14.0,0.5449212534873189,0.8514796916686114
5531,3129.0,11.0,0.5463517071769688,0.07123772315778099
7457,3129.0,15.0,0.2549413969411993,0.39635589044085406
10070,3129.0,20.0,0.17273555300085586,0.13443948701662944
965,3130.0,2.0,0.6679380365642845,0.11434013048073333
7059,3130.0,14.0,0.5453100899754466,0.8514769256405648
8458,3130.0,17.0,0.9085988849991098,0.05959261417578099
9559,3130.0,19.0,0.1570576680902105,0.2511653237654681
10071,3132.0,20.0,0.17269431403725188,0.134568903601598
7458,3133.0,15.0,0.2552053430720711,0.39627802256039046
8818,3133.0,18.0,0.01833440735936165,0.894503785687111
9560,3133.0,19.0,0.15747223702107482,0.2511817522956843
299,3135.0,1.0,0.523241490700253,0.8357802477659297
7060,3135.0,14.0,0.5455776403246821,0.8516557116352137
7459,3136.0,15.0,0.25537432224000933,0.39623108390262984
10072,3136.0,20.0,0.1726573498442654,0.1347392238740437
9561,3137.0,19.0,0.15806056280468517,0.25123656994242616
4237,3139.0,9.0,0.6556961069850106,0.09032732807099819
7061,3140.0,14.0,0.5459727632401885,0.8519850366108235
5532,3141.0,11.0,0.5461624438033554,0.07186695262886844
1961,3142.0,4.0,0.2896204818533643,0.3750692353231073
4965,3142.0,10.0,0.752336480861335,0.32856806549779494
7062,3143.0,14.0,0.5464350252000989,0.8521104298822697
7460,3143.0,15.0,0.25566676684166434,0.3961443312048044
5533,3144.0,11.0,0.5461965581492636,0.07200743332602344
4966,3145.0,10.0,0.7525902010703375,0.3285591806804331
7063,3145.0,14.0,0.5467938544748725,0.8521480646275099
8819,3146.0,18.0,0.018164338544011116,0.895412048714779
9562,3147.0,19.0,0.1596491010937553,0.25133178836245484
10073,3147.0,20.0,0.17260974063425105,0.13526711613578724
966,3149.0,2.0,0.6709319685581266,0.11399697536489051
7064,3149.0,14.0,0.5475727847366036,0.8522033851884421
7461,3149.0,15.0,0.2560232491835499,0.3960679720669117
7818,3150.0,16.0,0.3395154692464115,0.2896150789379083
300,3152.0,1.0,0.5216232804739557,0.83497499832824
6322,3152.0,13.0,0.8643018971444366,0.4875588327694591
7065,3152.0,14.0,0.5481747730223836,0.8521896388672408
5534,3153.0,11.0,0.5456695878968689,0.07240347825087867
8459,3154.0,17.0,0.9117352255278364,0.058821646722062804
8820,3154.0,18.0,0.017917240038514137,0.8961473092609864
9563,3154.0,19.0,0.16039576102827602,0.25187300785024114
10074,3154.0,20.0,0.17257646447866004,0.13563793153209613
7066,3156.0,14.0,0.5489573075024785,0.852251413493615
7462,3156.0,15.0,0.2563804858967209,0.3960458438425388
10075,3156.0,20.0,0.17258417582957786,0.13574748300654815
5535,3158.0,11.0,0.5458356333986971,0.07260221317507587
6323,3160.0,13.0,0.8641058444292543,0.4871548250365909
7463,3160.0,15.0,0.25660025939787867,0.39604374836674594
301,3161.0,1.0,0.5202287832433067,0.8347422328771663
5536,3161.0,11.0,0.5462201951162073,0.07261931225754581
8821,3161.0,18.0,0.017590094357728958,0.8967666480863314
4967,3163.0,10.0,0.7541744645887901,0.328366313088456
7067,3163.0,14.0,0.5498450348673762,0.852802439808112
5537,3164.0,11.0,0.5466182516978237,0.07263523787357173
9564,3164.0,19.0,0.16143184807931,0.2526002217694039
7819,3166.0,16.0,0.33933224084308167,0.28867286920239554
4238,3167.0,9.0,0.6538093405810971,0.08864122442901134
9565,3167.0,19.0,0.16171901208196693,0.2527772475643868
967,3168.0,2.0,0.6738155108871996,0.11391399452349227
302,3170.0,1.0,0.5187325297081552,0.8347904288204027
5538,3170.0,11.0,0.5469115344897959,0.07287948653199039
9566,3171.0,19.0,0.16203542892669254,0.2530168023570294
10076,3172.0,20.0,0.1722751350596432,0.13660956174774097
1962,3174.0,4.0,0.29343516980576356,0.37499924643162497
4968,3174.0,10.0,0.7551509563082744,0.3281796481048258
5539,3174.0,11.0,0.5468341695235226,0.07312013097204528
8822,3174.0,18.0,0.01714702695608139,0.8978348378265124
7068,3175.0,14.0,0.5513838684706391,0.8538970325432833
6324,3176.0,13.0,0.8635450112880466,0.486308085178202
5540,3177.0,11.0,0.5467883205131743,0.07330034189023338
7464,3177.0,15.0,0.2579359994872952,0.3960924472241726
8460,3177.0,17.0,0.9151272141032949,0.058280175777181364
4969,3178.0,10.0,0.7555086959356357,0.32808015491417963
303,3179.0,1.0,0.5172792753362737,0.8346833080978704
10077,3179.0,20.0,0.1721346543624882,0.13700845651967453
9567,3180.0,19.0,0.16275929008458667,0.2534964986755366
7069,3181.0,14.0,0.5522073904572429,0.8544350669078644
10078,3181.0,20.0,0.17209660052208942,0.1371128950331919
5541,3182.0,11.0,0.5467257076964829,0.07357350811459384
7465,3182.0,15.0,0.2583089941784287,0.3961278188555565
5542,3184.0,11.0,0.5466947784737799,0.07368071265615783
6325,3185.0,13.0,0.8632648880840538,0.48587272912747226
4970,3186.0,10.0,0.7563525859469463,0.32798812161735613
8823,3186.0,18.0,0.01755346544086933,0.8986843437129479
1963,3187.0,4.0,0.29496478331553777,0.37493923200491674
9568,3187.0,19.0,0.16357971076701694,0.2535848439349646
968,3188.0,2.0,0.6767001428636849,0.11388884881397765
7466,3188.0,15.0,0.25876689754868987,0.39619076694837474
5543,3190.0,11.0,0.5466369433418963,0.07397651001908145
7070,3190.0,14.0,0.5540721962748469,0.8545936525158699
8461,3190.0,17.0,0.9170951173299089,0.057749266030296065
10079,3190.0,20.0,0.1719184012606625,0.13759711757941173
4239,3191.0,9.0,0.6529776043293852,0.08688915520906448
7467,3192.0,15.0,0.25911105849291327,0.396266371714982
7820,3193.0,16.0,0.3378163736545088,0.28717426873435603
4971,3194.0,10.0,0.757182897275119,0.327944284263769
6326,3195.0,13.0,0.8629298634142873,0.4853617683101352
8824,3195.0,18.0,0.01809041015803814,0.8992474399680119
10080,3195.0,20.0,0.1723535896733288,0.1377091836248152
1964,3197.0,4.0,0.29513133173155626,0.37456615349475153
8462,3199.0,17.0,0.9185378105037942,0.05741549864600537
7071,3201.0,14.0,0.5563052190987767,0.8547204707108553
7468,3202.0,15.0,0.25986408867384436,0.3964340097784128
5544,3203.0,11.0,0.5466024937198612,0.07460833788015209
4972,3204.0,10.0,0.7581291303241541,0.32789893816761095
6327,3205.0,13.0,0.8625851157368419,0.4849635440904554
7469,3205.0,15.0,0.2601152943118954,0.3964574791072931
7821,3205.0,16.0,0.3374765712999346,0.2862820989607774
9569,3205.0,19.0,0.1656808862540584,0.25378106428821035
969,3206.0,2.0,0.6793702819380104,0.11389873945972007
1965,3206.0,4.0,0.29565360811817487,0.37438217072013624
5545,3207.0,11.0,0.5465864842848036,0.07482081912555061
1305,3208.0,3.0,0.28196424077887805,0.4946849615291169
10081,3209.0,20.0,0.17388446046857875,0.13777481392664837
1966,3210.0,4.0,0.2960027982043012,0.3742981002313257
5546,3210.0,11.0,0.5465664515362236,0.07496414966978393
7072,3210.0,14.0,0.5577353394179048,0.8546663236163672
304,3213.0,1.0,0.5140473811113916,0.8333822690875841
970,3214.0,2.0,0.6807009090664923,0.1139021760400204
4973,3214.0,10.0,0.7592455998266031,0.3278489820247086
7822,3214.0,16.0,0.3374914910875799,0.2855409710823499
8463,3214.0,17.0,0.9209495355033412,0.057136129813297964
7073,3215.0,14.0,0.5577681126593055,0.8549433455161866
10082,3215.0,20.0,0.1746682522341494,0.13781211339576172
8825,3217.0,18.0,0.019440483301877975,0.9003625683659535
1306,3218.0,3.0,0.2822213975681809,0.4941583265528491
7470,3218.0,15.0,0.2614303311004782,0.39632797870329284
4974,3219.0,10.0,0.7598558861965229,0.32782878163806517
1967,3220.0,4.0,0.2966932993875726,0.3741090044957758
7074,3220.0,14.0,0.5579792528001966,0.8551906954787787
9570,3220.0,19.0,0.1675458597097259,0.25372490553696103
5547,3223.0,11.0,0.5463926946834776,0.07557426840164028
7823,3223.0,16.0,0.3378600433700325,0.28479758009006606
305,3224.0,1.0,0.5133168982499919,0.8329163190902782
1968,3224.0,4.0,0.2969098877655252,0.37404848715487726
6328,3225.0,13.0,0.8614538102657793,0.4837818633813318
7075,3225.0,14.0,0.5582079949377479,0.8554257240437086
4240,3226.0,9.0,0.6546877640334744,0.08491815067827702
7471,3226.0,15.0,0.2623101794763947,0.39623116772166156
8826,3226.0,18.0,0.0200521107763052,0.9007604573095065
9571,3226.0,19.0,0.16814298649166637,0.2536791403456444
10083,3226.0,20.0,0.17616065009384196,0.13802241534633564
971,3228.0,2.0,0.6828789466056168,0.11391374306639712
4975,3228.0,10.0,0.761150806417494,0.3277821782564314
1969,3229.0,4.0,0.2972017456339582,0.3739577949625612
7824,3229.0,16.0,0.33792684713830967,0.2842893014817439
9572,3229.0,19.0,0.16825329233740383,0.2537883565439696
7472,3230.0,15.0,0.26265895046736243,0.39615698787859344
5548,3231.0,11.0,0.5462175967262242,0.07596226669945083
9573,3231.0,19.0,0.16823719908331447,0.25388684390623517
4976,3232.0,10.0,0.7617893398011019,0.32786951768747885
8464,3232.0,17.0,0.9238199182444349,0.05704233631680844
1970,3233.0,4.0,0.297447419215916,0.37388780607107885
7473,3234.0,15.0,0.2629828272059107,0.3960592548876133
10084,3234.0,20.0,0.1771605273231749,0.1380603853677027
4977,3235.0,10.0,0.7623034019226124,0.3280194699352177
7076,3235.0,14.0,0.5588041997103395,0.8558853876136359
7825,3235.0,16.0,0.33779701145818253,0.28370131097426043
9574,3236.0,19.0,0.16839109082554393,0.25412790744144864
306,3237.0,1.0,0.5123247323715768,0.8320407454849792
1971,3237.0,4.0,0.2977203339831813,0.3738313120437027
5549,3237.0,11.0,0.5461104760036919,0.07625219673015438
10085,3237.0,20.0,0.17737921117692035,0.13805150055034088
8465,3238.0,17.0,0.924758188485457,0.057032613309129454
4978,3239.0,10.0,0.7629088267886927,0.32817495423904974
10086,3240.0,20.0,0.17743595666139167,0.13812853024048732
972,3241.0,2.0,0.6844808959397614,0.11391223432382624
1972,3241.0,4.0,0.29799886462557157,0.3738130394947887
7826,3241.0,16.0,0.3377488155149462,0.2831691439418994
1307,3242.0,3.0,0.2829805465384272,0.4926821057662776
7077,3242.0,14.0,0.5590370489804448,0.8562307220243033
6329,3244.0,13.0,0.8594009983600376,0.4831312600571569
8466,3244.0,17.0,0.925658488705112,0.0570241475869262
4979,3245.0,10.0,0.7633717593008568,0.32812927286676485
5550,3246.0,11.0,0.545913417460129,0.07664086558021865
7078,3246.0,14.0,0.5588998372255267,0.8564491544209536
973,3247.0,2.0,0.6852262147697746,0.11391240196188968
10087,3247.0,20.0,0.17752849287240546,0.13840689324481414
8827,3248.0,18.0,0.021039415150880814,0.9019861430102807
7474,3250.0,15.0,0.26446533441986086,0.3958448458044853
5551,3251.0,11.0,0.5458518104718182,0.07684395909406505
9575,3251.0,19.0,0.16914747376774364,0.25483307695527024
974,3252.0,2.0,0.6858193182381928,0.11390569643935244
10088,3253.0,20.0,0.1779441514506821,0.13865675777835773
6330,3254.0,13.0,0.8591922051520345,0.482478896533316
7475,3255.0,15.0,0.26491552643920424,0.395821376475605
7827,3255.0,16.0,0.3364215411477329,0.28235542878200637
1308,3256.0,3.0,0.28319277632673057,0.49196754852090385
4980,3256.0,10.0,0.7644977841729214,0.32760498482338507
5552,3256.0,11.0,0.5462732525632832,0.07693590857185684
9576,3256.0,19.0,0.16951619368825965,0.2549678579582686
307,3257.0,1.0,0.5103461003089033,0.8309746512205911
6331,3259.0,13.0,0.8597477576942442,0.4820487372625526
8828,3259.0,18.0,0.02087353728711605,0.9026126064533215
975,3260.0,2.0,0.6864717655810654,0.11390938447674792
1973,3261.0,4.0,0.29952395190763315,0.37383927485171564
5553,3261.0,11.0,0.5468966147021506,0.07697572261192165
4981,3262.0,10.0,0.7651964996213009,0.32721983637265284
7079,3262.0,14.0,0.5585280160008372,0.8570251588069018
8467,3262.0,17.0,0.9283492472612396,0.057012412922486044
5554,3263.0,11.0,0.5471240157351944,0.0769841883341249
10089,3263.0,20.0,0.17905408306865733,0.1387812290404551
1974,3264.0,4.0,0.29973643315303167,0.37385293735388525
9577,3264.0,19.0,0.16958869715069347,0.2552892201258654
976,3265.0,2.0,0.6868738454762041,0.11390896538158934
4982,3266.0,10.0,0.7656936302984049,0.3269320856367739
4241,3269.0,9.0,0.653142308726706,0.08207987062633038
4983,3270.0,10.0,0.7661870729381134,0.3266098852788599
1975,3272.0,4.0,0.3002641577767118,0.37391219740930803
5555,3272.0,11.0,0.5481996653691981,0.07701042369105182
7476,3272.0,15.0,0.266293008406415,0.39574367623320483
8829,3272.0,18.0,0.02056625671684742,0.9032573424452763
977,3273.0,2.0,0.6875240297052204,0.11390427151581328
7080,3273.0,14.0,0.5585630523560943,0.8574776977591332
9578,3274.0,19.0,0.169262222022162,0.2557493866099829
10090,3274.0,20.0,0.18043223558812183,0.13878491707785057
4984,3275.0,10.0,0.7667158872092058,0.32626270684949477
5556,3275.0,11.0,0.5485781921164248,0.07705526687301956
7828,3275.0,16.0,0.33411282973816414,0.2814712218164407
1309,3276.0,3.0,0.28114155698259147,0.4913998422190955
8468,3276.0,17.0,0.9305847008370891,0.05701844789276955
978,3277.0,2.0,0.6878444698634684,0.11390075111648124
308,3278.0,1.0,0.508381801300653,0.830142998787911
1976,3278.0,4.0,0.3006405052291139,0.37398302449110754
4985,3278.0,10.0,0.7671195596659471,0.32599850926152785
5557,3280.0,11.0,0.5492693638519499,0.07717428989805541
8469,3280.0,17.0,0.9312752858393922,0.057020040454372145
6332,3281.0,13.0,0.8615384674878118,0.48092514314240775
4986,3282.0,10.0,0.767661198248892,0.32564244601480086
9579,3282.0,19.0,0.16905225534771495,0.2560993310673947
10091,3282.0,20.0,0.18119456968157333,0.1389979850564711
979,3284.0,2.0,0.6883940712544262,0.11388734007140677
4987,3286.0,10.0,0.7681926109099676,0.32529610577575285
7477,3286.0,15.0,0.2679057703956509,0.39568223688295745
1977,3287.0,4.0,0.30118742441105684,0.3740971021932722
6333,3287.0,13.0,0.8618345163078306,0.48075691834575496
7081,3287.0,14.0,0.5596980458645524,0.8575709045224007
5558,3289.0,11.0,0.5505612665877793,0.07735274061657749
7082,3289.0,14.0,0.5598772509543599,0.8575722456269081
10092,3289.0,20.0,0.181624058400083,0.13942806050820278
9580,3290.0,19.0,0.16895812657509857,0.25645966908473916
1978,3291.0,4.0,0.3014572378741487,0.37415937973383673
6334,3292.0,13.0,0.8620380289168356,0.48061694056279025
7083,3292.0,14.0,0.5601443822084369,0.8575642828188952
980,3293.0,2.0,0.6890916970553934,0.11386177526673358
5559,3293.0,11.0,0.55107289795737,0.07739087827600799
7478,3293.0,15.0,0.2688919013037825,0.39564150083354377
309,3294.0,1.0,0.5071691913688264,0.8295447823585582
1310,3294.0,3.0,0.2793170681192425,0.4906070818171313
4988,3294.0,10.0,0.7691987745666792,0.3246408085858019
7829,3294.0,16.0,0.3322841499232294,0.28084601565887557
5560,3295.0,11.0,0.5512869717643711,0.07746002897717319
9581,3296.0,19.0,0.16950680595670753,0.25655262439091153
981,3297.0,2.0,0.6893908471795857,0.11384442472716849
4989,3297.0,10.0,0.7695646446401169,0.3244092166011723
7479,3297.0,15.0,0.2695596037104273,0.39570453274539374
10093,3297.0,20.0,0.18234917684345286,0.1399765722517483
6335,3298.0,13.0,0.8623548648567197,0.48042583317047916
8470,3298.0,17.0,0.9341268931173816,0.05702481813917992
7084,3300.0,14.0,0.5609933013616504,0.8575968046032008
7830,3300.0,16.0,0.33271338718464394,0.2804387389837705
5561,3301.0,11.0,0.5516288695947382,0.07778608501054607
7480,3301.0,15.0,0.2702522003694916,0.3959036029457178
4990,3302.0,10.0,0.7701316803896715,0.3240620381718071
9582,3303.0,19.0,0.17018858996068054,0.25661800323564954
10094,3303.0,20.0,0.18269115849285167,0.14018695802135395
1311,3304.0,3.0,0.2781385725333241,0.4904583030358365
7481,3304.0,15.0,0.2707298012122059,0.39603335480681323
7085,3306.0,14.0,0.5616008217035235,0.857700404926401
5562,3307.0,11.0,0.5522044548855278,0.07800560705460868
1979,3308.0,4.0,0.30300353137123426,0.3741255168450237
7831,3308.0,16.0,0.33335485423436184,0.2801676682352029
8830,3308.0,18.0,0.019759749993681908,0.9053644690835696
982,3309.0,2.0,0.6902929914179384,0.11377594457825702
4991,3309.0,10.0,0.7708127100223591,0.32366297576181013
7482,3310.0,15.0,0.27133229241217616,0.3959712449043121
8471,3310.0,17.0,0.9357546587132946,0.05701794497857926
5563,3311.0,11.0,0.5527833091185543,0.07804089486696086
4992,3312.0,10.0,0.771086043884783,0.3235103413050564
8472,3313.0,17.0,0.9360927846872344,0.0570099821705663
9583,3313.0,19.0,0.1712938277128797,0.25660660384733625
7086,3315.0,14.0,0.5623441288767757,0.8579122994385775
1980,3316.0,4.0,0.30380668533313115,0.3740292087775827
5564,3317.0,11.0,0.5538125230089876,0.07808255292572341
7832,3317.0,16.0,0.33353355640997906,0.2796279574899875
1312,3319.0,3.0,0.2761478705300835,0.4897936181143334
5565,3319.0,11.0,0.5541687538937781,0.07807123735644184
6336,3319.0,13.0,0.863541658526778,0.4796751499224361
983,3320.0,2.0,0.6911312655541241,0.11369497539361995
1981,3320.0,4.0,0.3041936778025611,0.373964919580257
7483,3320.0,15.0,0.2723676250919247,0.3954711805610981
8473,3320.0,17.0,0.9367614091032281,0.057018028797610976
8831,3321.0,18.0,0.019257590174674988,0.906109452637456
4242,3322.0,9.0,0.6514696161297936,0.07881796918809414
5566,3322.0,11.0,0.5546677285895798,0.07811373360552154
7484,3323.0,15.0,0.2726998837336445,0.39529138873806857
1313,3324.0,3.0,0.2754133643551615,0.48956998893771675
9584,3324.0,19.0,0.17261925806139522,0.2568580609424824
10095,3324.0,20.0,0.1826984507486109,0.14019559138162063
1982,3325.0,4.0,0.304626351644276,0.373867438046372
310,3326.0,1.0,0.5060258159571968,0.827863791677506
7087,3328.0,14.0,0.5631052056847514,0.8582006369076784
984,3330.0,2.0,0.6919107825490772,0.11358047859629672
5567,3331.0,11.0,0.5555599821821902,0.07856853567160926
7485,3331.0,15.0,0.2736278442337656,0.3947420388042059
8474,3331.0,17.0,0.9377057981335655,0.05702506959627507
7088,3333.0,14.0,0.5633236380814017,0.8583104398392256
985,3334.0,2.0,0.6922699470999777,0.11352063180765193
1983,3334.0,4.0,0.3054518014686092,0.3736741513592363
7486,3335.0,15.0,0.27412246033991816,0.39442059281757735
5568,3336.0,11.0,0.5559107648299191,0.07884664721884094
6337,3336.0,13.0,0.8638489390970466,0.4788503706503566
4993,3337.0,10.0,0.7734422806853344,0.3223047721718939
9585,3337.0,19.0,0.1738296048793655,0.25733197374780126
7487,3338.0,15.0,0.2745010709061766,0.3941656153230991
311,3339.0,1.0,0.5058491254383407,0.8272410162718606
5569,3339.0,11.0,0.5561193903998587,0.07900246679879985
7833,3339.0,16.0,0.3329505112253668,0.27826640113880263
8475,3339.0,17.0,0.9383486901068225,0.05701668769310353
7089,3340.0,14.0,0.5637017457334699,0.8584945064328726
7488,3342.0,15.0,0.2750299689963007,0.39381826925567054
8476,3342.0,17.0,0.9385944475078121,0.057008054332836844
9586,3342.0,19.0,0.1741470275524717,0.2574782379581446
4243,3343.0,9.0,0.6509842201171298,0.07740343920886517
7090,3343.0,14.0,0.5639024084953965,0.8585614778392132
6338,3344.0,13.0,0.8638022518963812,0.47849665433651767
9587,3344.0,19.0,0.17428516131673866,0.25753221741456933
8832,3345.0,18.0,0.018630456179380417,0.9075309395963174
7489,3346.0,15.0,0.27552391455019953,0.3934832445859041
1314,3348.0,3.0,0.2727925946905163,0.48893028208766487
1984,3348.0,4.0,0.3067082487540229,0.373584716452396
7490,3349.0,15.0,0.27589925617422106,0.3932338829665508
9588,3350.0,19.0,0.17472177465294414,0.2577078182860131
986,3351.0,2.0,0.6938361057075798,0.11317286664506476
5570,3352.0,11.0,0.5570412321106646,0.07963823415436111
7091,3352.0,14.0,0.5644337373374404,0.8587721988849457
7834,3353.0,16.0,0.33220276164343376,0.2772456529705726
8477,3353.0,17.0,0.9394801632159486,0.05697033576856492
7491,3355.0,15.0,0.27663049340690615,0.3927666756837692
8833,3355.0,18.0,0.018060067668557167,0.9079410661185008
1315,3356.0,3.0,0.2720373852147606,0.4888897136763146
1985,3357.0,4.0,0.3074639611439689,0.37355294903937586
7492,3359.0,15.0,0.2771132910295868,0.3924503426580753
312,3360.0,1.0,0.5056618737214885,0.8262482636602235
